halfwaymotors.com	1	3600	2	3600	2	3600	1	16.4103578145	17.0	0.0	2.47624713298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	
halkensetsu.com	1	600	2	600	2	300	1	0.259678889499	15.0	0.0	2.52321095295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	
hall-ic.com	1	3600	1	3600	0	0	1	6.09803544971	11.0	0.0	2.14584175259	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	
halldata.com	1	60	2	60	2	60	1	21.8980365807	12.0	0.0	2.09472904753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	
hallelu.com.cn	1	43200	1	43200	0	0	1	13.3391349796	14.0	0.0	2.20559835903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	
hallmarkchina.com	1	14400	2	86400	2	14400	2	9.06242457072	17.0	0.0	2.31315367873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	
halloweensurvey.com	1	300	2	300	2	300	1	16.0240768034	19.0	0.0	2.62504815873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	
halmarsanitary.com	1	14400	3	86400	3	14400	1	17.3007921534	18.0	0.0	2.42827363752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	
halotala.com	1	14400	2	86400	2	14400	1	4.92819604467	12.0	0.0	1.97920451743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	
haltonhillboxers.com	1	300	2	300	2	300	1	1.59943343281	20.0	0.0	2.5968338689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	1.0	
haluya.com	1	3600	1	3600	0	0	1	15.5665573889	10.0	0.0	2.16395565688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	
ham3dhosting.com	1	14400	2	86400	2	14400	1	8.22135432469	16.0	0.0	2.51265852953	0.0	0.0	1.0	0.0625	0.125	0.0	0.0	1	8.0	1.0	
ham3dhosting.net	1	14400	2	86400	2	9294	1	2.9117654007	16.0	0.0	2.51265852953	0.0	0.0	1.0	0.0625	0.125	0.0	0.0	1	8.0	1.0	
hamacasdedioses.com	1	14400	2	86400	2	14400	1	4.27340978074	19.0	0.0	2.23269447719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	
hamburgsud-line.com	1	3600	2	3600	2	300	1	6.8761547668	19.0	0.0	2.79851325694	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	
hamco168.com	1	3600	1	3600	0	0	1	12.0734156098	12.0	0.0	2.13833305951	0.0	0.0	3.0	0.25	0.166666666667	0.0	0.0	3	5.0	1.0	
hamdesign.net	1	14400	2	86400	2	14400	1	3.14739047515	13.0	0.0	2.3516733019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	
hamicloud.net	1	86400	2	86400	2	86400	1	5.32821406157	13.0	0.0	2.56494935746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	
hamidihamidun.com	1	300	2	300	2	300	2	3.10081717022	17.0	0.0	2.20082764903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	
hamiltonbase.net	1	86400	2	86400	2	86400	1	16.1446554168	16.0	0.0	2.42601513196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	
hamiltoncompany.com	1	14400	2	86400	2	14400	1	19.0350669167	19.0	0.0	2.37862019941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	
hamiltonstrip.com	1	14400	2	86400	2	43200	1	7.24054699486	17.0	0.0	2.50702643556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	
hamiltonvet.net	1	3600	1	3600	0	0	1	11.2295883977	15.0	0.0	2.30348849522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	
hamiltonweathersource.com	1	300	2	300	2	300	1	6.80767068506	25.0	0.0	2.62249822892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	1.0	
hammermills.com	1	3600	3	3600	3	3600	1	20.4186339501	15.0	0.0	2.24595208073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	
hammetthealth.com	1	14400	2	14400	2	14400	1	10.4158947533	17.0	0.0	2.08850161934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	1.0	
hammurabigames.com	1	14400	2	86400	2	14400	1	1.62411495557	18.0	0.0	2.3992042962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	
